phone_number,radius_of_gyration,location_entropy,peak_commute_ratio,rail_transit_proximity,unique_anchors,total_data_volume_mb,total_voice_duration_secs,sms_to_voice_ratio,activity_ratio,night_activity_ratio,weekend_ratio,avg_voice_duration,voice_activity_density,sms_activity_density,active_days,hour_entropy,unique_contacts,contact_entropy,incoming_outgoing_ratio,avg_call_duration,avg_response_delay
+919820000207,0.01592589071727799,3.278568426410727,0.6176470588235294,0.6303030303030303,64,0,0,0.0,0.0,0.2606060606060606,0.24242424242424243,0,0.0,0.0,14,4.433295317831819,11,3.0188057616734825,0.0,87.72093023255815,25.849651268087538
+919820000208,0.09819005463589185,4.7791528412027215,0.6282051282051282,0.5344827586206896,99,0,0,0.0,0.0,0.3505747126436782,0.25287356321839083,0,0.0,0.0,14,4.5185234118422875,16,3.119457665736017,0.0,51.198237885462554,23.91513859933192
+919820000209,0.0638629282036435,4.311341190584955,0.5866666666666667,0.576271186440678,89,0,0,0.0,0.0,0.3559322033898305,0.2994350282485876,0,0.0,0.0,14,4.497319645965993,16,3.1501071888623398,0.0,52.473214285714285,22.331331345721576
+919820000210,0.020288938846782595,3.429677513052029,0.5571428571428572,0.7738693467336684,79,0,0,0.0,0.0,0.3869346733668342,0.3015075376884422,0,0.0,0.0,14,4.51256993823596,11,2.7420255193009972,0.0,81.7557251908397,28.23013967401327
+919820000211,0.03707532431855037,4.46638516409044,0.5352112676056338,0.18324607329842932,100,0,0,0.0,0.0,0.39790575916230364,0.2774869109947644,0,0.0,0.0,14,4.47348312706046,18,3.5215623150897333,0.0,75.21621621621621,18.216060136666126
+919820000212,0.08144676536911262,4.9809609283407426,0.5833333333333334,0.28415300546448086,105,0,0,0.0,0.0,0.26229508196721313,0.30601092896174864,0,0.0,0.0,14,4.516093271742791,10,2.685622939059116,0.0,86.52592592592593,26.605876293708892
+919820000213,0.02112729386798948,2.928034967105156,0.5875,0.42613636363636365,60,0,0,0.0,0.0,0.3068181818181818,0.26136363636363635,0,0.0,0.0,14,4.497764406171566,7,2.153670118276832,0.0,59.16393442622951,23.408059548638544
+919820000214,0.04083428004769701,4.736002961678401,0.5714285714285714,0.6,97,0,0,0.0,0.0,0.3485714285714286,0.29714285714285715,0,0.0,0.0,14,4.525986644609272,15,3.1218651258351087,0.0,48.93448275862069,26.44481985404374
+919820000215,0.07726908774305451,4.6196655417704715,0.6363636363636364,0.4421052631578947,104,0,0,0.0,0.0,0.37894736842105264,0.22105263157894736,0,0.0,0.0,14,4.438859205525688,23,3.6447961122399235,0.0,56.93732193732194,11.494656446548195
+919820000216,0.08438854648030923,5.002769025704142,0.620253164556962,0.116751269035533,110,0,0,0.0,0.0,0.3756345177664975,0.29441624365482233,0,0.0,0.0,14,4.518896130705013,10,2.955717428205591,0.0,70.39150943396227,20.792648524952508
+919820000217,0.0465121590343519,4.637579151819971,0.5609756097560976,0.4207920792079208,106,0,0,0.0,0.0,0.36633663366336633,0.3217821782178218,0,0.0,0.0,14,4.5046429176169624,7,2.429424683021115,0.0,100.97619047619048,22.930137720317763
+919820000218,0.03732764496232415,4.532899533936332,0.5,0.5507246376811594,107,0,0,0.0,0.0,0.2995169082125604,0.30917874396135264,0,0.0,0.0,14,4.4835264111812325,16,3.3368135034295867,0.0,55.68877551020408,29.497045827188416
+919820000219,0.08507115481706812,4.577625935542158,0.6438356164383562,0.6994219653179191,94,0,0,0.0,0.0,0.3352601156069364,0.27167630057803466,0,0.0,0.0,14,4.50764452140384,17,3.3524602099393235,0.0,51.497854077253216,19.731455173513993
+919820000220,0.07422823488673859,4.850993715309618,0.5,0.8225806451612904,107,0,0,0.0,0.0,0.2903225806451613,0.23655913978494625,0,0.0,0.0,14,4.482306241107667,17,3.4976653340629404,0.0,63.766497461928935,9.478121326975456
+919820000221,0.053360193135601766,4.626125546560376,0.6883116883116883,0.7880434782608695,100,0,0,0.0,0.0,0.3532608695652174,0.2717391304347826,0,0.0,0.0,14,4.51178603666905,22,3.78042059474088,0.0,47.675555555555555,17.80312799558324
+919820000222,0.05919917190417514,4.071242965340197,0.625,0.3048780487804878,80,0,0,0.0,0.0,0.3597560975609756,0.2621951219512195,0,0.0,0.0,14,4.507865231093614,18,3.3239391118618706,0.0,51.97942386831276,7.708849759304151
+919820000223,0.03359822221223262,3.890512517649714,0.5230769230769231,0.6470588235294118,77,0,0,0.0,0.0,0.37058823529411766,0.3176470588235294,0,0.0,0.0,14,4.472231502720907,10,2.717890951551325,0.0,92.83636363636364,28.469563498737347
+919820000224,0.05629743626095615,4.629546151153014,0.5844155844155844,0.4789473684210526,102,0,0,0.0,0.0,0.3263157894736842,0.3368421052631579,0,0.0,0.0,14,4.5011434812507645,11,3.0300109807533055,0.0,72.39285714285714,25.799510632980425
+919820000225,0.023061926111299865,3.874736152891925,0.5,0.5675675675675675,83,0,0,0.0,0.0,0.32972972972972975,0.2756756756756757,0,0.0,0.0,14,4.475089768050202,11,2.9701139227578306,0.0,90.57948717948717,36.19429360743485
+919820000226,0.09177055276136312,4.640072465499793,0.5595238095238095,0.19473684210526315,103,0,0,0.0,0.0,0.3526315789473684,0.2789473684210526,0,0.0,0.0,14,4.507742338148056,15,3.057210345059697,0.0,67.40361445783132,13.230862543295371
+919820000227,0.01670630383360594,3.795331445515169,0.6031746031746031,0.4842105263157895,83,0,0,0.0,0.0,0.4105263157894737,0.28421052631578947,0,0.0,0.0,14,4.485712663742123,7,2.3115271844731007,0.0,65.71739130434783,27.558888324097275
+919820000228,0.07066324359200854,4.4413906289991685,0.5753424657534246,0.19617224880382775,107,0,0,0.0,0.0,0.3684210526315789,0.2631578947368421,0,0.0,0.0,14,4.4656647550912245,18,3.3917258382135715,0.0,49.90909090909091,19.29879431014563
+919820000229,0.05449948155579175,4.640829402690206,0.6666666666666666,0.4694835680751174,111,0,0,0.0,0.0,0.29107981220657275,0.27699530516431925,0,0.0,0.0,14,4.516393087385488,15,3.2445212492600484,0.0,59.74566473988439,17.497082012380588
+919820000230,0.09329049795957327,5.071212245024996,0.5591397849462365,0.3157894736842105,119,0,0,0.0,0.0,0.3253588516746411,0.2822966507177033,0,0.0,0.0,14,4.527473380864574,7,2.454905402600623,0.0,67.83098591549296,23.47763011249126
+919820000231,0.06514590054336517,4.024646625952936,0.6341463414634146,0.05699481865284974,88,0,0,0.0,0.0,0.32642487046632124,0.3626943005181347,0,0.0,0.0,14,4.516378178802762,17,3.247387927865372,0.0,53.54824561403509,18.78695847257653
+919820000232,0.013350194907630246,3.749665521400331,0.6027397260273972,0.3225806451612903,79,0,0,0.0,0.0,0.3870967741935484,0.2903225806451613,0,0.0,0.0,14,4.457433199644104,8,2.6399461199152645,0.0,77.88888888888889,35.571212644633995
+919820000233,0.0652187687536544,4.858743909792935,0.5833333333333334,0.36683417085427134,111,0,0,0.0,0.0,0.31155778894472363,0.3165829145728643,0,0.0,0.0,14,4.52973387465263,19,3.6129310623049338,0.0,53.99647887323944,21.97518792852993
+919820000234,0.011944109043711973,3.5224265798957415,0.6493506493506493,0.5714285714285714,74,0,0,0.0,0.0,0.3131868131868132,0.27472527472527475,0,0.0,0.0,14,4.493518130729205,6,1.9379205241072368,0.0,66.58666666666667,29.12429264314144
+919820000235,0.09941872197048343,4.716592963822499,0.5833333333333334,0.6538461538461539,99,0,0,0.0,0.0,0.31868131868131866,0.2692307692307692,0,0.0,0.0,14,4.5215127502713335,11,2.7497491616436704,0.0,111.72941176470589,30.993429608908734
+919820000236,0.07444174472718358,4.812419281172823,0.6216216216216216,0.5851063829787234,107,0,0,0.0,0.0,0.3404255319148936,0.25,0,0.0,0.0,14,4.513736136417793,17,3.1725007109701298,0.0,66.183908045977,29.792574365749406
+919820000237,0.02309444094375514,3.6545776835762136,0.5972222222222222,0.05555555555555555,77,0,0,0.0,0.0,0.3277777777777778,0.24444444444444444,0,0.0,0.0,14,4.502837486371051,10,2.8599873490453662,0.0,72.37948717948719,14.310715974352757
+919820000238,0.04612532316624039,5.003652239721031,0.6404494382022472,0.8194444444444444,122,0,0,0.0,0.0,0.3101851851851852,0.2962962962962963,0,0.0,0.0,14,4.498906117384051,11,2.9595439259414684,0.0,47.459016393442624,17.2852725337039
+919820000239,0.04018282912122712,4.809172965394801,0.5972222222222222,0.3312883435582822,96,0,0,0.0,0.0,0.26380368098159507,0.3067484662576687,0,0.0,0.0,14,4.440181091727938,19,3.532630006724414,0.0,43.883720930232556,19.62616896974851
+919820000240,0.01990818784489567,3.562804469829912,0.6779661016949152,0.174496644295302,65,0,0,0.0,0.0,0.38926174496644295,0.31543624161073824,0,0.0,0.0,14,4.411330819744782,11,3.0446452677381344,0.0,76.38388625592417,18.01716045526367
+919820000241,0.055858167171935896,4.520386673152391,0.632183908045977,0.5797872340425532,100,0,0,0.0,0.0,0.34574468085106386,0.32978723404255317,0,0.0,0.0,14,4.4792310671974,16,3.253592186143858,0.0,53.342696629213485,20.180371563207036
+919820000242,0.03671832926308184,4.843676637680259,0.6235294117647059,0.3815028901734104,100,0,0,0.0,0.0,0.3063583815028902,0.2658959537572254,0,0.0,0.0,14,4.5096091670847205,17,3.3561334009847235,0.0,47.3625,19.72918293322623
+919820000243,0.049328604947818995,4.336500723466723,0.5079365079365079,0.07407407407407407,84,0,0,0.0,0.0,0.345679012345679,0.22839506172839505,0,0.0,0.0,14,4.510022285800014,12,3.248142210956822,0.0,54.926829268292686,21.56745077975608
+919820000244,0.02662318215928255,4.636861121846866,0.5324675324675324,0.33678756476683935,105,0,0,0.0,0.0,0.35233160621761656,0.26424870466321243,0,0.0,0.0,14,4.488607369945905,13,3.2711340829672273,0.0,49.34256055363322,19.9676258487454
+919820000245,0.07191245453723137,4.575715210453822,0.4931506849315068,0.6864864864864865,100,0,0,0.0,0.0,0.3567567567567568,0.3081081081081081,0,0.0,0.0,14,4.471420783589444,18,3.537900266895955,0.0,64.68095238095238,13.231135340469345
+919820000246,0.03173075345253642,4.405458068152796,0.6610169491525424,0.296969696969697,86,0,0,0.0,0.0,0.3151515151515151,0.296969696969697,0,0.0,0.0,14,4.4809120501193895,13,3.238926172555312,0.0,44.995652173913044,23.823109620921652
+919820000247,0.03243180408264698,4.340750090293411,0.6052631578947368,0.1891891891891892,93,0,0,0.0,0.0,0.34594594594594597,0.2810810810810811,0,0.0,0.0,14,4.507869289685267,18,3.301403341929182,0.0,45.87222222222222,24.08742402260946
+919820000248,0.04857390967459522,4.0479705587134704,0.5147058823529411,0.11235955056179775,85,0,0,0.0,0.0,0.4101123595505618,0.33707865168539325,0,0.0,0.0,14,4.500226757318561,17,3.5083143156815795,0.0,60.981617647058826,18.87176965845434
+919820000249,0.09156536320910118,5.081873638653775,0.6470588235294118,0.7927461139896373,116,0,0,0.0,0.0,0.35751295336787564,0.25906735751295334,0,0.0,0.0,14,4.5092967632591225,19,3.3385987576541467,0.0,53.467289719626166,25.90161254741243
+919820000250,0.016331188867540255,3.675522631930872,0.7014925373134329,0.6415094339622641,70,0,0,0.0,0.0,0.36477987421383645,0.3081761006289308,0,0.0,0.0,14,4.453607825602825,9,2.795262317121783,0.0,63.34285714285714,24.664687373124654
+919820000251,0.04711387170311755,4.144378197675351,0.5131578947368421,0.24725274725274726,88,0,0,0.0,0.0,0.35714285714285715,0.18681318681318682,0,0.0,0.0,14,4.472373906304578,19,3.49955677521933,0.0,52.36206896551724,25.00303181010109
+919820000252,0.0668856022310938,4.886293865572311,0.6172839506172839,0.21693121693121692,110,0,0,0.0,0.0,0.32275132275132273,0.31746031746031744,0,0.0,0.0,14,4.517883744571696,18,3.4371876136932173,0.0,37.93732193732194,11.540513169234854
+919820000253,0.016422487125259212,3.492870699116011,0.6712328767123288,0.5942857142857143,71,0,0,0.0,0.0,0.36,0.2742857142857143,0,0.0,0.0,14,4.478791431510985,5,1.914492711607779,0.0,112.97202797202797,23.077539203456052
+919820000254,0.04522922704651079,4.419062295916531,0.5853658536585366,0.5609756097560976,104,0,0,0.0,0.0,0.35609756097560974,0.2926829268292683,0,0.0,0.0,14,4.524442346493904,7,2.4273390677838407,0.0,49.40845070422535,22.009602771403276
+919820000255,0.10538298803061535,4.284953621225071,0.6551724137931034,0.15789473684210525,93,0,0,0.0,0.0,0.2631578947368421,0.30526315789473685,0,0.0,0.0,14,4.4822804128669755,16,3.393522184298816,0.0,88.38289962825279,16.60114658268287
+919820000256,0.06645641725361029,4.46723785867894,0.574468085106383,0.18340611353711792,111,0,0,0.0,0.0,0.3624454148471616,0.29694323144104806,0,0.0,0.0,14,4.540322209430514,18,3.3907016670351235,0.0,48.81404958677686,16.014233665723147
+919820000257,0.08659940029215651,4.765238766595744,0.5875,0.09947643979057591,105,0,0,0.0,0.0,0.3089005235602094,0.27225130890052357,0,0.0,0.0,14,4.5181193912834114,14,3.179709932537903,0.0,66.61883408071749,20.893226913144332
+919820000258,0.06563588258853686,4.610501514784483,0.5625,0.24630541871921183,108,0,0,0.0,0.0,0.37438423645320196,0.3103448275862069,0,0.0,0.0,14,4.529508555784771,11,3.01869480631726,0.0,57.85425101214575,13.824421619043605
+919820000259,0.02784775121737899,4.174652108045665,0.6025641025641025,0.8156424581005587,83,0,0,0.0,0.0,0.3407821229050279,0.2681564245810056,0,0.0,0.0,14,4.47815542431868,18,3.5219446732497097,0.0,57.585903083700444,19.346862031023587
+919820000260,0.031417604722020695,4.928025022580667,0.6081081081081081,0.23204419889502761,105,0,0,0.0,0.0,0.30386740331491713,0.3259668508287293,0,0.0,0.0,14,4.528999721838241,14,3.152325960600903,0.0,65.43621399176955,16.160008394496572
+919820000261,0.06648080356493193,4.599477952535505,0.6145833333333334,0.056074766355140186,111,0,0,0.0,0.0,0.32242990654205606,0.3037383177570093,0,0.0,0.0,14,4.528749429192552,19,3.518325998118583,0.0,50.97718631178707,9.192464480896877
+919820000262,0.02255239085251152,4.938473105591183,0.6292134831460674,0.812807881773399,115,0,0,0.0,0.0,0.33497536945812806,0.27586206896551724,0,0.0,0.0,14,4.5112970145831515,11,2.8638674552249013,0.0,64.6969696969697,22.03219903277118
+919820000263,0.08444918437117005,4.851828803069063,0.6222222222222222,0.2422680412371134,110,0,0,0.0,0.0,0.26288659793814434,0.31443298969072164,0,0.0,0.0,14,4.498913624601932,14,3.23923661749995,0.0,68.6891891891892,21.701088819493922
+919820000264,0.01653538295466834,3.139121412066771,0.6444444444444445,0.817258883248731,70,0,0,0.0,0.0,0.3197969543147208,0.26903553299492383,0,0.0,0.0,14,4.494261746450764,11,2.735814886118372,0.0,45.608695652173914,22.507646753758873
+919820000265,0.10393642880982126,4.379467250960989,0.524390243902439,0.49504950495049505,101,0,0,0.0,0.0,0.32673267326732675,0.31683168316831684,0,0.0,0.0,14,4.502287757779616,11,3.1654864792684725,0.0,46.17153284671533,8.101904666917592
+919820000266,0.07556175171947942,4.411777856472054,0.5866666666666667,0.5668449197860963,97,0,0,0.0,0.0,0.35294117647058826,0.34759358288770054,0,0.0,0.0,14,4.513158057201407,14,3.159428576923005,0.0,43.092879256965944,23.37198833791331
+919820000267,0.04236896717555929,5.137367218735656,0.6444444444444445,0.2727272727272727,123,0,0,0.0,0.0,0.32057416267942584,0.3062200956937799,0,0.0,0.0,14,4.503903427877333,17,3.4137386862249945,0.0,60.96536796536797,9.596783799278585
+919820000268,0.021177158610495895,3.283252284288812,0.4875,0.19704433497536947,76,0,0,0.0,0.0,0.33004926108374383,0.3399014778325123,0,0.0,0.0,14,4.51565343813279,10,2.8874762977034285,0.0,80.40828402366864,28.24984567952863
+919820000269,0.14208352932105187,4.86879415960652,0.6046511627906976,0.6884422110552764,112,0,0,0.0,0.0,0.3165829145728643,0.271356783919598,0,0.0,0.0,14,4.511168266488577,8,2.46806228794592,0.0,52.013888888888886,20.69941395766754
+919820000270,0.07557036049165118,4.825534099351685,0.5106382978723404,0.3981042654028436,112,0,0,0.0,0.0,0.27488151658767773,0.21800947867298578,0,0.0,0.0,14,4.501911213615722,18,3.4365622405499163,0.0,42.72195121951219,19.851371923877796
+919820000271,0.05316565302360308,4.551736894438813,0.6538461538461539,0.6761363636363636,94,0,0,0.0,0.0,0.29545454545454547,0.2840909090909091,0,0.0,0.0,14,4.432546763404918,2,0.9396397665002437,0.0,70.63829787234043,28.90007913817756
+919820000272,0.1272028206859441,4.539130900766408,0.6557377049180327,0.04093567251461988,93,0,0,0.0,0.0,0.3391812865497076,0.27485380116959063,0,0.0,0.0,14,4.452208343433925,12,3.1515527419151566,0.0,57.390243902439025,14.902230209870645
+919820000273,0.03833746723577486,4.610135924320332,0.5308641975308642,0.3709677419354839,102,0,0,0.0,0.0,0.3225806451612903,0.27419354838709675,0,0.0,0.0,14,4.522342156267621,17,3.2963403775439675,0.0,82.22727272727273,24.045218529704425
+919820000274,0.05626086239542583,4.452074272257,0.5,0.5235849056603774,101,0,0,0.0,0.0,0.32547169811320753,0.2783018867924528,0,0.0,0.0,14,4.513537857948924,20,3.6166808371834778,0.0,44.64727272727273,25.649576309927216
+919820000275,0.017333822099214916,3.5073773150728877,0.5176470588235295,0.6212121212121212,79,0,0,0.0,0.0,0.30808080808080807,0.2878787878787879,0,0.0,0.0,14,4.546684501514783,9,2.652612165745773,0.0,66.61111111111111,26.99260665100291
+919820000276,0.048104451939745226,4.304315616219307,0.5652173913043478,0.28994082840236685,87,0,0,0.0,0.0,0.33727810650887574,0.28402366863905326,0,0.0,0.0,14,4.468782929201833,15,3.2410117336071784,0.0,53.89449541284404,22.400911011293946
+919820000277,0.05540403581138943,4.806177678998007,0.5476190476190477,0.5,105,0,0,0.0,0.0,0.2717391304347826,0.29891304347826086,0,0.0,0.0,14,4.48913655849178,13,3.065341064585807,0.0,53.768115942028984,21.209457741092425
+919820000278,0.0473835904423448,4.780558753625302,0.5875,0.32989690721649484,106,0,0,0.0,0.0,0.31958762886597936,0.28350515463917525,0,0.0,0.0,14,4.480460558209936,19,3.603809282963378,0.0,39.09293680297398,18.79542068447262
+919820000279,0.04196519211860288,5.1487537452918035,0.5263157894736842,0.7314285714285714,108,0,0,0.0,0.0,0.3314285714285714,0.30857142857142855,0,0.0,0.0,14,4.486444646793744,14,3.1349081626141957,0.0,54.6150234741784,13.990146273528804
+919820000280,0.10890098224796652,4.692227197235832,0.6,0.45930232558139533,94,0,0,0.0,0.0,0.29651162790697677,0.2616279069767442,0,0.0,0.0,14,4.478738396608129,17,3.2485267812680383,0.0,52.59344262295082,16.093924989258873
+919820000281,0.05173873716969835,4.663529715977893,0.6351351351351351,0.3609467455621302,92,0,0,0.0,0.0,0.2603550295857988,0.33727810650887574,0,0.0,0.0,14,4.516347413996396,17,3.513124551857113,0.0,60.923857868020306,18.518346145874748
+919820000282,0.07931677706572818,4.452660987201438,0.6708860759493671,0.6830601092896175,97,0,0,0.0,0.0,0.3551912568306011,0.2459016393442623,0,0.0,0.0,14,4.488683714752694,14,3.3303571413525908,0.0,61.782051282051285,27.307709829869214
+919820000283,0.0471929943560948,4.565167878576666,0.5783132530120482,0.8134715025906736,104,0,0,0.0,0.0,0.3160621761658031,0.32124352331606215,0,0.0,0.0,14,4.51402715966648,11,2.7091979135275905,0.0,54.074074074074076,24.55558720537627
+919820000284,0.025093636673687025,3.471665351997292,0.5294117647058824,0.4824120603015075,80,0,0,0.0,0.0,0.31155778894472363,0.2814070351758794,0,0.0,0.0,14,4.53417174620887,10,2.8847807141370625,0.0,94.05641025641026,26.964824547857834
+919820000285,0.09500209433452309,5.087526814050644,0.5432098765432098,0.38235294117647056,120,0,0,0.0,0.0,0.3480392156862745,0.3137254901960784,0,0.0,0.0,14,4.517473142684073,13,3.1062714681045356,0.0,54.61678832116788,18.904671626555103
+919820000286,0.00899168769500623,3.3873807174172947,0.5851063829787234,0.4308510638297872,70,0,0,0.0,0.0,0.30851063829787234,0.2553191489361702,0,0.0,0.0,14,4.493628022636073,8,2.5420470961212813,0.0,49.310344827586206,27.896387680224286
+919820000287,0.051510791021416015,4.499120828171094,0.5934065934065934,0.6633663366336634,101,0,0,0.0,0.0,0.32673267326732675,0.2623762376237624,0,0.0,0.0,14,4.507704035777605,6,2.448573924134653,0.0,54.34814814814815,25.40440281183348
+919820000288,0.03842528396591699,4.075449079120321,0.589041095890411,0.563953488372093,84,0,0,0.0,0.0,0.3081395348837209,0.32558139534883723,0,0.0,0.0,14,4.490755058644399,8,2.735756003455266,0.0,39.80350877192983,17.08972824036258
+919820000289,0.055241384420941765,4.5089222220152125,0.6777777777777778,0.7227722772277227,105,0,0,0.0,0.0,0.29207920792079206,0.2524752475247525,0,0.0,0.0,14,4.516381892733567,10,2.5039145121462094,0.0,64.7109375,22.023002600757266
+919820000290,0.08507101249670641,4.718380219672811,0.6027397260273972,0.265,108,0,0,0.0,0.0,0.345,0.265,0,0.0,0.0,14,4.474817253886695,13,3.226100640813022,0.0,71.8157894736842,29.8741497457636
+919820000291,0.05948035138030019,4.629299798755538,0.5070422535211268,0.49122807017543857,95,0,0,0.0,0.0,0.34502923976608185,0.29239766081871343,0,0.0,0.0,14,4.432512933193376,10,2.84430472071889,0.0,40.563291139240505,17.805194793276126
+919820000292,0.04565770119582273,4.306006249918629,0.5797101449275363,0.031578947368421054,95,0,0,0.0,0.0,0.34210526315789475,0.2631578947368421,0,0.0,0.0,14,4.469510580407675,14,3.25073330914493,0.0,40.83695652173913,39.4296859310813
+919820000293,0.05304926719813243,4.801283622065907,0.5070422535211268,0.5159235668789809,93,0,0,0.0,0.0,0.29936305732484075,0.2802547770700637,0,0.0,0.0,14,4.512267454828324,6,2.318265772013728,0.0,47.79203539823009,20.464284857315416
+919820000294,0.01871965242182575,4.426354391351743,0.4794520547945205,0.4702702702702703,95,0,0,0.0,0.0,0.34054054054054056,0.2918918918918919,0,0.0,0.0,14,4.519948111295231,13,3.199620395298352,0.0,92.17924528301887,19.290773178123963
+919820000295,0.014140708736365281,3.7389227666319425,0.6153846153846154,0.38341968911917096,82,0,0,0.0,0.0,0.43523316062176165,0.31088082901554404,0,0.0,0.0,14,4.467808687968838,11,3.032658266823645,0.0,81.36,36.04216616693266
+919820000296,0.04578285837376038,4.557494148397088,0.5733333333333334,0.054945054945054944,99,0,0,0.0,0.0,0.37362637362637363,0.33516483516483514,0,0.0,0.0,14,4.5061271413014685,13,3.3439396788429816,0.0,43.8034188034188,36.53009286172222
+919820000297,0.03241082712519669,5.0595221348590265,0.632183908045977,0.5622119815668203,124,0,0,0.0,0.0,0.31797235023041476,0.31336405529953915,0,0.0,0.0,14,4.489813770138546,14,3.0168071784702137,0.0,45.526315789473685,18.41824813869414
+919820000298,0.033260790843347224,5.006879404619287,0.6022727272727273,0.04522613065326633,117,0,0,0.0,0.0,0.24623115577889448,0.24120603015075376,0,0.0,0.0,14,4.498430513029792,17,3.4435302696518524,0.0,45.82520325203252,27.22189395709693
+919820000299,0.04415591403463901,4.866395850374905,0.6296296296296297,0.4068627450980392,115,0,0,0.0,0.0,0.36764705882352944,0.30392156862745096,0,0.0,0.0,14,4.5164274147145065,19,3.881232262468062,0.0,51.59915611814346,15.72917154507896
+919820000300,0.10181186228135441,5.356065952162804,0.5977011494252874,0.39572192513368987,117,0,0,0.0,0.0,0.29411764705882354,0.2994652406417112,0,0.0,0.0,14,4.4460416515233705,18,3.6204225839209987,0.0,53.05940594059406,19.601494389546726
+919820000301,0.02252056403740805,4.7918204030682965,0.6086956521739131,0.3125,98,0,0,0.0,0.0,0.3693181818181818,0.23295454545454544,0,0.0,0.0,14,4.513013854902096,15,3.368970560884281,0.0,58.42465753424658,28.435576771884246
+919820000302,0.05363992262198415,4.733251963229415,0.6292134831460674,0.37894736842105264,106,0,0,0.0,0.0,0.33157894736842103,0.30526315789473685,0,0.0,0.0,14,4.524344462302852,18,3.417215342129946,0.0,53.99579831932773,19.81901428448247
+919820000303,0.019887892314011293,3.947875737127935,0.6875,0.26436781609195403,82,0,0,0.0,0.0,0.40229885057471265,0.25862068965517243,0,0.0,0.0,14,4.450389899744733,10,2.77431309866158,0.0,77.10135135135135,20.353380131782284
+919820000304,0.047293486261617945,4.94061397560145,0.7093023255813954,0.7425742574257426,113,0,0,0.0,0.0,0.36633663366336633,0.21782178217821782,0,0.0,0.0,14,4.482600072563301,15,3.0141792274164825,0.0,48.61926605504587,26.305945255381623
+919820000305,0.04351807274360701,4.584305665286945,0.5375,0.31137724550898205,90,0,0,0.0,0.0,0.2934131736526946,0.23952095808383234,0,0.0,0.0,14,4.49956335613347,18,3.4464787707361064,0.0,53.54895104895105,22.13246451540027
+919820000306,0.09138280992393766,4.784818007335195,0.5061728395061729,0.42346938775510207,110,0,0,0.0,0.0,0.3622448979591837,0.30612244897959184,0,0.0,0.0,14,4.5116708108121415,17,3.5438136743460995,0.0,57.077777777777776,15.118591085113374
+919820000307,0.0341850009243739,4.34860562218793,0.6538461538461539,0.19387755102040816,97,0,0,0.0,0.0,0.4030612244897959,0.29081632653061223,0,0.0,0.0,14,4.526473571778695,15,3.592366116225243,0.0,54.26568265682657,21.54031592099718
+919820000308,0.03933187474221327,4.330292439695992,0.5774647887323944,0.601063829787234,94,0,0,0.0,0.0,0.3617021276595745,0.31382978723404253,0,0.0,0.0,14,4.523205755441951,11,3.08083824450444,0.0,55.26008968609865,17.151191149394943
+919820000309,0.04418946459241752,4.560535175427283,0.6835443037974683,0.7889447236180904,105,0,0,0.0,0.0,0.3768844221105528,0.2663316582914573,0,0.0,0.0,14,4.536007852205895,7,2.6166852688112616,0.0,88.21428571428571,28.984985668044683
+919820000310,0.019274425873027103,3.163632077288483,0.6436781609195402,0.5157894736842106,70,0,0,0.0,0.0,0.2631578947368421,0.23157894736842105,0,0.0,0.0,14,4.449873402468852,10,3.048812110492281,0.0,69.09558823529412,14.589384814667415
+919820000311,0.045429873301407374,3.6438051310110153,0.6056338028169014,0.3,81,0,0,0.0,0.0,0.38421052631578945,0.29473684210526313,0,0.0,0.0,14,4.506992762019279,17,3.5706182476280093,0.0,54.19626168224299,10.739097815193665
+919820000312,0.012474638665774314,3.563202520296702,0.6533333333333333,0.42473118279569894,74,0,0,0.0,0.0,0.3387096774193548,0.25806451612903225,0,0.0,0.0,14,4.5111147149107085,10,2.694568801867011,0.0,74.83098591549296,36.72250430540976
+919820000313,0.060747860981113,4.573619302025444,0.6477272727272727,0.4019607843137255,109,0,0,0.0,0.0,0.3333333333333333,0.25,0,0.0,0.0,14,4.518672402689916,14,3.259621641622166,0.0,42.60409556313993,21.332615666643026
+919820000314,0.03150089175626921,4.406631281927476,0.6547619047619048,0.4205128205128205,101,0,0,0.0,0.0,0.3487179487179487,0.3128205128205128,0,0.0,0.0,14,4.5003350487313725,15,3.4687450070236174,0.0,55.492537313432834,19.12837969643121
+919820000315,0.053546271437186536,4.011609516044848,0.6285714285714286,0.736318407960199,93,0,0,0.0,0.0,0.38308457711442784,0.263681592039801,0,0.0,0.0,14,4.512939122122075,17,3.4386144787209427,0.0,47.33983286908078,17.373347566325858
+919820000316,0.05331588426015435,4.496492616304039,0.5444444444444444,0.21105527638190955,102,0,0,0.0,0.0,0.3316582914572864,0.24120603015075376,0,0.0,0.0,14,4.486020013894995,15,3.2731609301499534,0.0,50.860759493670884,18.607850740919282
+919820000317,0.014966221763702154,3.3786152571342716,0.515625,0.39766081871345027,68,0,0,0.0,0.0,0.3157894736842105,0.27485380116959063,0,0.0,0.0,14,4.4762719469322825,16,3.203343592454897,0.0,92.45864661654136,17.871266791800796
+919820000318,0.050034232346743444,4.273342148525966,0.6666666666666666,0.3941176470588235,86,0,0,0.0,0.0,0.3352941176470588,0.2823529411764706,0,0.0,0.0,14,4.489953826028601,15,3.470115010781524,0.0,62.18930041152263,13.427345467701896
